BookingID,PassengerID,IATA,PilotID,FlightStatus,DepartureDate
85111,BRICRo,YGK,85890,Cancelled,04-08-2022
85112,VU6AaP,LTI,85891,On Time,06-04-2022
85113,MMFNLR,AKJ,85892,Cancelled,11-25-2022
85114,mjX7G4,BLT,85893,On Time,5-30-2022
85115,Iao2Vk,CRK,85894,On Time,03-03-2022
85116,cNXyqn,DJU,85895,Delayed,1-23-2022
85117,zllbJk,MVQ,85896,Delayed,11-25-2022
85118,TBiWZa,HHE,85897,On Time,06-10-2022
85119,g8Rgi1,IVG,85898,Delayed,06-02-2022
85120,MKvWGH,ISJ,85899,On Time,7-25-2022
85121,LJK299,RLA,85900,On Time,6-26-2022
85122,X3RGhx,TRY,85901,Delayed,05-09-2022
85123,uA2YTn,GDT,85902,Cancelled,05-10-2022
85124,oqRia4,GDD,85904,On Time,10-04-2022
85125,kaxOys,XMD,85905,Cancelled,11-07-2022
85126,0tpNaL,GGC,85906,On Time,1-13-2022
85127,nNmI4Y,DSI,85907,Cancelled,12-05-2022
85128,g8ahSk,RIW,85908,Cancelled,11-11-2022
85129,qnZC6W,LLK,85909,On Time,7-26-2022
85130,gB6DX0,AEL,85910,Delayed,06-10-2022
85131,MtyRXs,ATT,85911,Cancelled,09-11-2022
85132,YqZefM,EBG,85912,On Time,12-12-2022
85133,ezcPs6,MQD,85913,Delayed,6-13-2022
85134,W0h0y2,FDK,85914,Cancelled,10-14-2022
85135,Snamiu,TPN,85915,Delayed,12-15-2022
85136,ULGVfi,ACC,85916,Cancelled,07-08-2022
85137,k7X5T3,ALA,85917,Cancelled,06-11-2022
85138,Byos8q,COJ,85918,Delayed,4-21-2022
85139,slTe71,BYA,85919,Cancelled,08-07-2022
85140,17ELZz,CLO,85920,On Time,1-30-2022
85141,JxtEo0,MPF,85921,On Time,06-11-2022
85142,w6FEOa,WLK,85922,Delayed,8-21-2022
85143,8XgQti,ILY,85923,On Time,07-06-2022
85144,ryER0U,HUY,85924,Delayed,10-06-2022
85145,iM4EX4,TAV,85925,Cancelled,05-03-2022
85146,zlNufz,NPG,85926,Cancelled,8-20-2022
85147,MTXfNp,ZGF,85927,Delayed,04-03-2022
85148,Tkua4s,TAO,85928,Delayed,11-10-2022
85149,NVsGBY,OKT,85929,Cancelled,05-06-2022
85150,gNmKAD,CUT,85930,Delayed,12-06-2022
85151,1CUlPb,RDP,85931,On Time,7-26-2022
85152,jykSYP,ECH,85932,Cancelled,12-20-2022
85153,4wDJYq,RBR,85933,Delayed,10-16-2022
85154,vqU0B3,BOV,85934,Cancelled,06-04-2022
85155,axY8ER,OVS,85935,Delayed,01-05-2022
85156,Wbam5e,DDM,85936,On Time,5-17-2022
85157,V2KoXr,DNL,85937,Delayed,02-02-2022
85158,BeLoRH,RLA,85938,Cancelled,7-19-2022
85159,viaM7R,CYR,85939,On Time,12-22-2022
85160,qaITIc,LTT,85940,Delayed,11-01-2022
85161,0Irasc,FIG,85941,Delayed,09-11-2022
85162,PcSdIe,YGK,85942,Delayed,02-05-2022
85163,l17HzN,BEZ,85943,On Time,10-30-2022
85164,H3MWk6,EYP,85944,Delayed,11-25-2022
85165,iP9gdj,MFM,85945,Cancelled,11-27-2022
85166,VvdeXw,SLS,85946,Cancelled,12-09-2022
85167,TsFgEd,UOL,85947,Cancelled,3-14-2022
85168,qaKD6L,ARK,85948,On Time,10-21-2022
85169,JeLMvM,MUQ,85949,On Time,03-10-2022
85170,UAVkeO,TSK,85950,Cancelled,05-09-2022
85171,dh9GXa,HVB,85951,Delayed,11-01-2022
85172,x45ny8,JOE,85952,Delayed,11-21-2022
85173,o3SkdL,CBL,85953,On Time,1-18-2022
85174,CCN5ue,OXF,85954,On Time,06-02-2022
85175,kUXZt5,NSY,85955,On Time,11-16-2022
85176,yKKYKV,ALU,85956,On Time,1-31-2022
85177,3bC1F9,MXL,85957,Cancelled,07-07-2022
85178,0PRQTT,RBC,85958,Cancelled,9-17-2022
85179,ezL9PO,WTR,85959,On Time,10-24-2022
85180,bLmYGU,AAB,85960,On Time,06-04-2022
85181,TxQ0zK,SSK,85961,On Time,08-11-2022
85182,DkVZHU,LZM,85962,Delayed,10-23-2022
85183,xhKiNS,EWI,85963,Delayed,6-14-2022
85184,eG9pPC,CEP,85964,Delayed,7-16-2022
85185,fjxNxv,ANE,85965,Delayed,7-27-2022
85186,xeaqsf,WCR,85966,Cancelled,8-15-2022
85187,vIlwLC,TCE,85967,On Time,04-01-2022
85188,OqqvpN,HSI,85968,On Time,3-13-2022
85189,mHyLyJ,VOZ,85969,Cancelled,8-19-2022
85190,nqWDZJ,YXD,85970,On Time,11-16-2022
85191,eIDp4m,TRW,85971,Delayed,10-14-2022
85192,Y7PlBI,YST,85972,Delayed,08-09-2022
85193,mhjkxM,MHZ,85973,On Time,3-28-2022
85194,DFFTgV,KLX,85974,Delayed,7-21-2022
85195,rhimIT,IMQ,85975,Cancelled,11-08-2022
85196,nlLxId,GRS,85976,Cancelled,04-03-2022
85197,fM1I0E,TKD,85977,On Time,11-08-2022
85198,btcb07,ABW,85978,Delayed,10-11-2022
85199,KHGzQi,OGE,85979,Delayed,8-24-2022
85200,6uMHJd,TYE,85980,Cancelled,9-30-2022
85201,hLOFzQ,LUW,85981,Cancelled,10-05-2022
85202,0JwDxp,UCB,85982,On Time,10-31-2022
85203,aEMlbH,THN,85983,Delayed,9-30-2022
85204,TaniWk,DBT,85984,On Time,03-10-2022
85205,HOK0dE,TCQ,85985,Cancelled,9-27-2022
85206,4lIWWw,OXY,85986,Delayed,12-16-2022
85207,qThQKC,SBZ,85987,Cancelled,11-22-2022
85208,TTHXJQ,CNN,85988,Cancelled,03-11-2022
85209,05vcDA,SBD,85989,Delayed,06-11-2022
85210,ic3X3l,IRJ,85990,Cancelled,9-16-2022
85211,1T3JgD,EWI,85991,Delayed,12-13-2022
85212,KEnkbC,WOK,85992,Cancelled,03-02-2022
85213,YOWGMB,KUG,85993,Delayed,09-06-2022
85214,GMYbag,YLR,85994,On Time,10-04-2022
85215,EeyB4m,HDD,85995,Delayed,11-25-2022
85216,FHBer8,AZP,85996,Cancelled,12-05-2022
85217,Eofrns,YYE,85997,Cancelled,5-20-2022
85218,N5dzFq,UYN,85998,On Time,4-21-2022
85219,1TkSmu,EDE,85999,Delayed,09-03-2022
85220,jhZ5H1,AIL,86000,On Time,5-29-2022
85221,pdrVmD,CZB,86001,Delayed,11-10-2022
85222,brPPgA,URC,86002,Cancelled,7-25-2022
85223,YIASfA,SLS,86003,Cancelled,2-14-2022
85224,7hq369,KGO,86004,Cancelled,1-19-2022
85225,TiNHyk,SSV,86005,Delayed,02-08-2022
85226,r1Is6b,LIW,86006,Cancelled,04-11-2022
85227,aWXici,KTI,86007,On Time,6-27-2022
85228,pRUZMM,YIW,86008,On Time,9-26-2022
85229,AgNtSM,AEI,86009,Cancelled,11-28-2022
85230,Gk7k6n,AKG,86010,On Time,03-02-2022
85231,iWIMc4,CHA,86011,Delayed,01-03-2022
85232,akjYd9,TBI,86012,Cancelled,12-19-2022
85233,H3S6ei,ECI,86013,Cancelled,5-23-2022
85234,q4HVmV,XIQ,86014,Cancelled,5-21-2022
85235,cJQWH0,VAL,86015,On Time,08-04-2022
85236,ncy0yj,SJR,86016,Cancelled,5-28-2022
85237,DJjLs9,CJB,86017,On Time,12-02-2022
85238,D79jZa,CCF,86018,Cancelled,1-28-2022
85239,Odndfg,HAX,86019,Delayed,12-11-2022
85240,BT2koD,JHL,86020,Cancelled,12-25-2022
85241,lBVUVI,TRW,86021,On Time,4-28-2022
85242,g1ffAl,TWB,86022,Cancelled,01-06-2022
85243,qSBAkk,ICC,86023,On Time,7-24-2022
85244,psNNMT,BDG,86024,On Time,3-14-2022
85245,tYZpcu,BLL,86025,On Time,11-17-2022
85246,BxJqKm,HPH,86026,On Time,9-30-2022
85247,hDDVoj,BTW,86027,Cancelled,10-22-2022
85248,RQYw3A,KKR,86028,Delayed,8-21-2022
85249,7NFvy3,RVT,86029,Delayed,12-18-2022
85250,4aGUAP,VCS,86030,Cancelled,09-11-2022
85251,Ls7Er6,CHN,86031,Delayed,5-24-2022
85252,T5JINp,XIJ,86032,Delayed,01-03-2022
85253,BgZn1I,IWO,86033,Cancelled,2-27-2022
85254,1L5Xfl,LXN,86034,Cancelled,12-14-2022
85255,nQ3smd,SGZ,86035,Delayed,12-08-2022
85256,NPJARS,APO,86036,On Time,11-16-2022
85257,zFyuVA,OES,86037,On Time,04-02-2022
85258,iiCJqI,JRN,86038,Delayed,10-21-2022
85259,lrqfad,MRV,86039,Cancelled,7-28-2022
85260,bZBXcl,BIR,86040,Delayed,06-03-2022
85261,W0muvy,TMH,86041,Delayed,4-15-2022
85262,kcGuAx,MTU,86042,On Time,6-28-2022
85263,D3HxXk,YZH,86043,On Time,10-30-2022
85264,THx6Zk,HYG,86044,On Time,8-15-2022
85265,fhAal1,DHM,86045,On Time,7-24-2022
85266,kie4vY,KPR,86046,Delayed,7-15-2022
85267,Ia0JRw,TWD,86047,On Time,7-31-2022
85268,nZd12d,ILO,86048,Cancelled,1-25-2022
85269,LzAqWo,LAY,86049,Cancelled,10-27-2022
85270,77pj8B,TGD,86050,Delayed,2-16-2022
85271,fPXJvN,HND,86051,On Time,1-28-2022
85272,EezzQX,HRB,86052,Cancelled,09-11-2022
85273,YZcXwj,XIE,86053,On Time,5-30-2022
85274,9U8XU0,UDA,86054,Delayed,6-16-2022
85275,xFV7CJ,GDJ,86055,Cancelled,11-15-2022
85276,0Qy7jV,LAZ,86056,On Time,02-04-2022
85277,kdpOfK,PZS,86057,On Time,7-21-2022
85278,ZfLcCy,FTA,86058,Cancelled,12-03-2022
85279,IJRov8,GMU,86059,On Time,3-20-2022
85280,stWuHw,NSI,86060,Cancelled,06-02-2022
85281,6RzCG7,EUO,86061,On Time,12-04-2022
85282,2bCoHf,MNN,86062,Cancelled,4-25-2022
85283,cMOoKb,AMX,86063,Cancelled,2-15-2022
85284,nStoc1,ALS,86064,Delayed,12-02-2022
85285,TzfmPN,SLG,86065,Cancelled,4-16-2022
85286,fUCbL8,VND,86066,Delayed,10-02-2022
85287,FJ6waI,EMN,86067,Cancelled,10-01-2022
85288,ucXmkL,AXM,86068,Cancelled,7-19-2022
85289,Qo8Zf5,INS,86069,Cancelled,8-31-2022
85290,Z57tOd,HAE,86070,On Time,07-06-2022
85291,9I9cqt,BPH,86071,Cancelled,3-13-2022
85292,TeFbC2,YUL,86072,Cancelled,1-20-2022
85293,wKmY1I,RCK,86073,On Time,10-12-2022
85294,fftcNP,VOT,86074,On Time,1-18-2022
85295,MoJCpx,RAE,86075,On Time,02-03-2022
85296,B1gTLO,DBN,86076,Cancelled,1-28-2022
85297,oj1s8n,MTU,86077,On Time,9-20-2022
85298,pbFmnv,CYP,86078,Delayed,8-15-2022
85299,rmi1Cr,MYW,86079,Delayed,06-02-2022
85300,m6UvGS,GIF,86080,Cancelled,5-25-2022
85301,0aKHSU,LLK,86081,Cancelled,2-14-2022
85302,1ro8Br,GTF,86082,On Time,4-24-2022
85303,4OQI8Q,LVL,86083,Cancelled,07-08-2022
85304,5EOK8T,HGS,86084,On Time,12-01-2022
85305,MmZOzc,CXI,86085,On Time,05-11-2022
85306,rW74oo,ILZ,86086,On Time,12-29-2022
85307,y1Gccx,JQA,86087,Cancelled,5-30-2022
85308,4mhJ6L,GMS,86088,Delayed,8-22-2022
85309,LtOKn6,RKT,86089,Cancelled,02-10-2022
85310,Qx1abQ,IWA,86090,On Time,05-05-2022
85311,e8WTy2,INI,86091,Cancelled,10-26-2022
85312,2xnB7Z,DCF,86092,On Time,1-27-2022
85313,DoXqpa,KXK,86093,Delayed,11-07-2022
85314,eweKDb,VTE,86094,Delayed,4-18-2022
85315,7Dt0i7,CAO,86095,Cancelled,4-22-2022
85316,hOlv1B,ISA,86096,Cancelled,02-01-2022
85317,gTxOHT,PAP,86097,Cancelled,3-15-2022
85318,kHr6OI,KPL,86098,On Time,3-22-2022
85319,3qrgSx,XML,86099,On Time,12-18-2022
85320,xnXFmN,YCS,86100,Cancelled,08-06-2022
85321,12Agyh,PTW,86101,Delayed,3-29-2022
85322,pZT2wC,SPR,86102,On Time,07-09-2022
85323,OfnWHi,MGR,86103,On Time,12-18-2022
85324,TwHfUj,HLZ,86104,On Time,2-17-2022
85325,Pt6tBU,MMI,86105,Cancelled,7-31-2022
85326,eM3s2D,MDH,86106,Cancelled,5-26-2022
85327,zFPzrb,PWD,86107,Cancelled,6-30-2022
85328,n8gUtR,ASE,86108,On Time,10-15-2022
85329,SeDUZM,SBV,86109,Cancelled,12-25-2022
85330,h8uu9i,HAK,86110,On Time,7-25-2022
85331,oK4d78,GOR,86111,Delayed,2-21-2022
85332,C3ZNJ9,PTY,86112,Cancelled,12-12-2022
85333,VP9np6,PDN,86113,On Time,05-05-2022
85334,EDuU72,ORM,86114,Cancelled,06-03-2022
85335,YVjS8Q,RET,86115,Cancelled,7-16-2022
85336,dH2XRi,OUZ,86116,Delayed,10-03-2022
85337,t2udXu,LVK,86117,Cancelled,09-08-2022
85338,78NfKT,PDS,86118,Delayed,04-07-2022
85339,kftH8e,HJT,86119,Delayed,11-11-2022
85340,VoTzoU,BRG,86120,Delayed,04-02-2022
85341,zwT0uY,GOL,86121,On Time,4-17-2022
85342,uMEDcq,NQU,86122,On Time,12-14-2022
85343,UvFpUx,OGD,86123,On Time,3-13-2022
85344,7djtqp,YGP,86124,Delayed,04-02-2022
85345,QayIBe,NPP,86125,On Time,03-06-2022
85346,RG3a7c,THM,86126,On Time,09-03-2022
85347,zfT0Cx,BLQ,86127,Cancelled,02-01-2022
85348,syV2i5,SBP,86128,Cancelled,1-25-2022
85349,Ay4Jym,KUO,86129,Delayed,11-24-2022
85350,cThP1w,YBW,86130,Delayed,3-30-2022
85351,kFTX3Z,PEK,86131,Cancelled,05-02-2022
85352,ak9YET,QSZ,86133,Cancelled,11-01-2022
85353,QEuetM,BGV,86134,On Time,11-27-2022
85354,jp5zmX,YPC,86135,Delayed,8-28-2022
85355,DQD7qd,MXY,86136,On Time,2-26-2022
85356,5W0ywo,OCC,86137,Delayed,5-22-2022
85357,U0bNjA,FNA,86138,On Time,8-22-2022
85358,lEEJvJ,BFM,86139,Cancelled,7-17-2022
85359,5wShlP,CND,86140,Delayed,08-03-2022
85360,6KWjAp,YWR,86141,Delayed,6-17-2022
85361,GZjGkY,YKY,86142,On Time,11-30-2022
85362,hMJClx,IKP,86143,Delayed,1-27-2022
85363,LpXM0H,REN,86144,On Time,04-02-2022
85364,3KQu1o,HVE,86145,Delayed,01-02-2022
85365,qZagmT,NEN,86146,On Time,7-31-2022
85366,8DS1G6,CTY,86147,Delayed,02-11-2022
85367,pz2nq1,ADR,86148,Cancelled,7-27-2022
85368,DrNM0S,RIZ,86149,Cancelled,11-30-2022
85369,kXnNhC,STY,86150,Delayed,06-08-2022
85370,mB0xwp,CCS,86151,Cancelled,12-12-2022
85371,pQuchx,BJF,86152,On Time,1-16-2022
85372,80TT9Y,ETZ,86153,On Time,01-10-2022
85373,DwL8vP,IIL,86154,Delayed,8-28-2022
85374,bJHNNy,WLK,86155,Delayed,08-02-2022
85375,We4duM,AMC,86156,Delayed,12-30-2022
85376,RtCTuA,TLU,86157,Cancelled,10-26-2022
85377,57lMwU,YRI,86158,Cancelled,11-13-2022
85378,ruLrKh,MQH,86159,On Time,05-05-2022
85379,z8PYTx,VAU,86160,On Time,1-25-2022
85380,DtKxbe,USL,86161,Delayed,08-06-2022
85381,OhB47n,ATJ,86162,On Time,07-01-2022
85382,olm1dc,KBB,86163,On Time,5-17-2022
85383,GOB2yT,OMF,86164,Delayed,7-18-2022
85384,kjrr2v,BLC,86165,On Time,04-08-2022
85385,dGNbe3,CWF,86166,Cancelled,8-25-2022
85386,TpAOoM,PIC,86167,Delayed,12-29-2022
85387,9gWZK0,LAL,86168,Cancelled,06-09-2022
85388,BtAlNQ,PEL,86169,On Time,3-21-2022
85389,57y33p,TPF,86170,Delayed,11-27-2022
85390,MDc5A7,CTO,86171,Cancelled,6-20-2022
85391,WNX6ea,YPL,86172,Delayed,1-30-2022
85392,wmJYcd,GNI,86173,Cancelled,11-28-2022
85393,IoxLcm,ZKL,86174,On Time,4-20-2022
85394,1Ez4AH,FYN,86175,Cancelled,2-26-2022
85395,5vOnCD,CKZ,86176,Cancelled,2-17-2022
85396,P7oThd,NCL,86177,On Time,11-01-2022
85397,XQjjK5,QJD,86178,Cancelled,6-23-2022
85398,N1EODw,OXY,86179,Cancelled,10-17-2022
85399,OIBxDt,OSG,86180,On Time,1-26-2022
85400,tvfbUc,CMD,86181,Delayed,12-28-2022
85401,PPrg30,BIV,86182,Delayed,8-23-2022
85402,3esSXa,ZER,86183,On Time,4-14-2022
85403,oHp3Pv,HDD,86184,Cancelled,04-10-2022
85404,SFScEx,ZSE,86185,Cancelled,3-30-2022
85405,crvSJt,YFB,86186,On Time,03-06-2022
85406,4Gq5cl,ZFA,86187,Cancelled,8-28-2022
85407,I5Tf7j,LAN,86188,Delayed,12-17-2022
85408,yEpUnw,MPJ,86189,Cancelled,2-22-2022
85409,VWePlk,UIL,86190,Delayed,4-18-2022
85410,2Tf34s,ION,86191,On Time,9-30-2022
85411,TgmxBy,FIG,86192,On Time,01-06-2022
85412,OQ4y8Q,CSC,86193,On Time,12-28-2022
85413,dv9Fam,YLJ,86194,Cancelled,7-26-2022
85414,rD6red,UGN,86195,On Time,04-07-2022
85415,o9h1RK,GBK,86196,Cancelled,6-16-2022
85416,QOpFd9,JFK,86197,Delayed,11-06-2022
85417,1XawDq,EBO,86198,Cancelled,3-25-2022
85418,ve8mxS,MVY,86199,Cancelled,9-13-2022
85419,rT0rgt,KKT,86200,Delayed,6-17-2022
85420,M9IcdD,BZM,86201,Cancelled,12-01-2022
85421,WyGJ1J,BBN,86202,On Time,12-18-2022
85422,lgh5D8,ODB,86203,Cancelled,09-08-2022
85423,ltYL8O,RUR,86204,Delayed,10-26-2022
85424,DKr5mJ,TKN,86205,Cancelled,11-25-2022
85425,qIX6W3,FGI,86206,Delayed,10-23-2022
85426,wzsZuB,OFK,86207,On Time,5-31-2022
85427,YaOSq9,KHM,86208,On Time,8-18-2022
85428,kfduVN,FDU,86209,Delayed,2-28-2022
85429,zKvKzE,WPB,86210,On Time,10-06-2022
85430,sbUw7J,HLI,86211,On Time,06-09-2022
85431,VtusDQ,STG,86212,Cancelled,1-21-2022
85432,oBjNqE,AMS,86213,Cancelled,7-14-2022
85433,l6ZDSv,HTT,86214,Cancelled,8-23-2022
85434,lVbABP,AGY,86216,On Time,10-17-2022
85435,mc0I6a,NVY,86217,On Time,11-26-2022
85436,faFpmR,BNB,86218,Cancelled,04-10-2022
85437,9TlMXi,IDN,86219,Cancelled,9-14-2022
85438,bOKzll,BAI,86220,On Time,2-26-2022
85439,KMrh9w,CUY,86221,Delayed,01-05-2022
85440,mf1aaY,LBE,86222,On Time,06-10-2022
85441,I7S9bA,VNY,86223,On Time,07-09-2022
85442,jn7sX0,GMQ,86224,Cancelled,8-13-2022
85443,GaGkMd,KHI,86225,Delayed,04-05-2022
85444,dKkVQr,GIS,86226,Delayed,02-07-2022
85445,po6nYk,JNS,86227,Delayed,9-18-2022
85446,48H7mL,KAI,86228,On Time,8-23-2022
85447,BToHCd,MNB,86229,On Time,3-20-2022
85448,F9qUt0,QAQ,86230,Cancelled,1-17-2022
85449,5Rj50K,TBB,86231,On Time,11-09-2022
85450,uRrm1n,KWT,86232,Delayed,11-06-2022
85451,r4koRV,THZ,86233,On Time,03-04-2022
85452,4S5Te2,THD,86234,Delayed,5-24-2022
85453,wuUBCC,SUA,86235,Cancelled,11-26-2022
85454,XJmy9P,RLG,86236,On Time,10-28-2022
85455,XdobVJ,RBX,86237,On Time,06-10-2022
85456,XmzdsG,PCC,86238,On Time,8-13-2022
85457,EBS353,ERH,86239,On Time,10-23-2022
85458,ixZtr6,AEH,86240,Cancelled,6-24-2022
85459,5rXXKK,DOV,86241,Cancelled,9-21-2022
85460,WS8Sq8,NHV,86242,Cancelled,11-04-2022
85461,xmTcT5,ELK,86243,On Time,02-04-2022
85462,sxV5js,RJK,86244,On Time,1-29-2022
85463,swIkXa,FOC,86245,Delayed,02-10-2022
85464,pNhXQO,IHO,86246,On Time,3-19-2022
85465,prcOmV,YTY,86247,On Time,12-13-2022
85466,pIw6QC,BEG,86248,On Time,03-01-2022
85467,gdDfsF,MHO,86249,Delayed,5-19-2022
85468,eYAlMy,YQB,86250,Delayed,10-25-2022
85469,eEgfGb,UKB,86251,Delayed,12-27-2022
85470,UvIsiE,SUD,86252,Delayed,08-05-2022
85471,35zs4r,SHA,86253,Delayed,04-07-2022
85472,FqhUab,BXV,86254,On Time,12-02-2022
85473,OZfg8u,SQC,86255,On Time,5-18-2022
85474,XB5mK5,PRH,86256,Cancelled,5-16-2022
85475,KGwPEi,BZK,86257,On Time,07-10-2022
85476,gucW0w,HUU,86258,Delayed,2-22-2022
85477,ITSR0H,TDV,86259,On Time,6-23-2022
85478,4OyMkj,MSO,86260,On Time,07-08-2022
85479,G3msNS,BUG,86261,Cancelled,10-06-2022
85480,R9cUnJ,LGP,86262,On Time,11-29-2022
85481,saJLPo,BPI,86263,On Time,01-06-2022
85482,F6j2zw,YIE,86264,Delayed,5-30-2022
85483,BBIZuh,LFK,86265,Cancelled,2-21-2022
85484,ZSeEHc,YAH,86266,On Time,11-02-2022
85485,LREbTo,SRR,86267,On Time,11-24-2022
85486,llRh23,ADF,86268,Delayed,6-15-2022
85487,mUvUYR,GTO,86269,On Time,11-24-2022
85488,e8EH47,EVV,86270,Delayed,9-29-2022
85489,q8mWCs,DGN,86271,Delayed,12-02-2022
85490,ncZE15,DOM,86272,On Time,3-26-2022
85491,oz9VG1,WFI,86273,On Time,1-18-2022
85492,kVOLLF,YSB,86274,Delayed,11-02-2022
85493,uKor1w,PVS,86275,On Time,02-09-2022
85494,BTfho3,RFR,86276,Cancelled,10-22-2022
85495,y6eNYk,TUZ,86277,On Time,12-28-2022
85496,Ip8z5Y,MQL,86278,Delayed,10-30-2022
85497,RYGaOu,DVO,86279,Cancelled,7-30-2022
85498,4Bh5dN,BYB,86280,On Time,03-08-2022
85499,ZxJwaQ,SQA,86281,On Time,02-12-2022
85500,HDkVy3,MNW,86282,On Time,4-24-2022
85501,XcPPe9,AEU,86283,Delayed,10-24-2022
85502,oWMz5g,UGT,86284,Cancelled,8-23-2022
85503,L7Tdjz,DAZ,86285,Delayed,10-28-2022
85504,V0Xex1,SCY,86286,Delayed,08-07-2022
85505,8gW31w,NMN,86287,On Time,01-07-2022
85506,HeJOMO,KIS,86288,Cancelled,10-31-2022
85507,KK31HO,DWA,86289,Cancelled,02-10-2022
85508,bC8p47,QLD,86290,On Time,01-07-2022
85509,bHzO3E,MUS,86291,On Time,8-14-2022
85510,D1duPH,PVI,86292,Cancelled,6-20-2022
85511,UnydZW,KSB,86293,Cancelled,08-01-2022
85512,WmqHyQ,TGG,86294,Delayed,12-09-2022
85513,ftcWV5,IPH,86295,On Time,11-22-2022
85514,OujMZb,ANB,86296,Cancelled,5-23-2022
85515,hwDDnn,SIJ,86297,On Time,07-02-2022
85516,GN0IUP,OHS,86298,Delayed,02-03-2022
85517,bqCqks,AUF,86299,On Time,02-06-2022
85518,YmCg6J,DRG,86300,Delayed,07-02-2022
85519,me2wa8,MCJ,86301,Cancelled,10-05-2022
85520,H2tdlL,BPY,86302,Cancelled,10-03-2022
85521,iNUfNA,TUM,86303,Cancelled,04-11-2022
85522,qB2YpN,CFP,86304,Delayed,08-01-2022
85523,x3e2Zk,FSU,86305,Delayed,09-11-2022
85524,CJQilz,CMH,86306,Cancelled,08-12-2022
85525,PG0Fty,JKG,86307,Delayed,08-03-2022
85526,erHrqX,SDL,86308,Delayed,06-08-2022
85527,n44iah,PKJ,86309,Delayed,08-09-2022
85528,YnvS5h,MUM,86310,Delayed,9-26-2022
85529,T3qx95,BGX,86311,Cancelled,09-12-2022
85530,6Bfu0s,ETD,86312,On Time,12-13-2022
85531,V0CrjT,ENS,86313,On Time,8-23-2022
85532,pHLTtK,SUH,86314,On Time,12-11-2022
85533,F9W0GN,BLH,86315,Cancelled,1-13-2022
85534,4RO1Bc,BYN,86316,On Time,10-19-2022
85535,BERKyl,DUN,86317,On Time,5-13-2022
85536,9ilAQJ,SLO,86318,On Time,10-15-2022
85537,LoIRs9,RIA,86319,Delayed,9-17-2022
85538,sGua9F,TMY,86320,On Time,4-14-2022
85539,DXbRfM,BIL,86321,Cancelled,05-09-2022
85540,TD503C,SEA,86322,Delayed,01-10-2022
85541,MX6S61,NKC,86323,On Time,09-09-2022
85542,zkvmKC,UCC,86324,On Time,6-21-2022
85543,DafciT,ISQ,86325,Cancelled,11-25-2022
85544,f8Bovw,OLN,86326,Cancelled,12-20-2022
85545,nOtJaR,SIG,86327,Cancelled,2-24-2022
85546,tOTg09,TYS,86328,Cancelled,07-06-2022
85547,LYoM6O,WKR,86329,Delayed,05-10-2022
85548,JmUCfN,PCF,86330,Cancelled,2-26-2022
85549,7TdasQ,MEZ,86331,On Time,11-04-2022
85550,jR82d3,OFJ,86332,Cancelled,02-12-2022
85551,rGFjKf,SFM,86333,On Time,1-26-2022
85552,kbEgnw,LLX,86334,Cancelled,5-30-2022
85553,RghYcl,HTN,86335,Delayed,03-10-2022
85554,1lO0ff,CUM,86336,Delayed,01-05-2022
85555,YXwm0n,KTC,86337,Delayed,2-26-2022
85556,DgCtzI,UWA,86338,Cancelled,09-01-2022
85557,SqLi7c,OLD,86339,On Time,07-07-2022
85558,Me4ys6,EMX,86340,Cancelled,9-24-2022
85559,2yU8g6,NDA,86341,On Time,2-18-2022
85560,vpxDhj,NZC,86342,On Time,03-01-2022
85561,JFFiXR,CSR,86343,Delayed,11-22-2022
85562,CdNawu,FRK,86344,On Time,05-02-2022
85563,qD9qqi,ALI,86345,Delayed,6-24-2022
85564,nSyGy9,SYK,86346,Cancelled,12-25-2022
85565,3TNhm4,SEY,86347,Delayed,1-28-2022
85566,youDuO,LPU,86348,Cancelled,02-10-2022
85567,nwKtHZ,TOX,86349,Delayed,5-24-2022
85568,8Vgtur,ESI,86350,Cancelled,10-14-2022
85569,a8U3e9,QUG,86351,Cancelled,2-19-2022
85570,zKBJJM,LVM,86352,Delayed,7-20-2022
85571,BDa7iv,HER,86353,On Time,9-19-2022
85572,JrGjBV,SYB,86354,Delayed,10-09-2022
85573,00Ahsk,RPM,86355,On Time,05-10-2022
85574,dOBi9Q,GRB,86356,Cancelled,5-29-2022
85575,CNa7jf,BGD,86357,On Time,05-04-2022
85576,4hF2zU,NGZ,86358,On Time,11-22-2022
85577,PfEL3g,CAK,86359,Cancelled,06-06-2022
85578,HyhJjL,WRT,86360,Cancelled,2-19-2022
85579,rg0dQV,COF,86361,Delayed,7-29-2022
85580,Sqpg8B,SIB,86362,On Time,2-26-2022
85581,jJXnYV,PRA,86363,Delayed,7-22-2022
85582,RbqOcq,MTT,86364,Cancelled,10-26-2022
85583,K0VhYQ,YTU,86365,On Time,5-20-2022
85584,Rwun4t,FAA,86366,Cancelled,12-13-2022
85585,bjp3UA,KTB,86367,Delayed,02-06-2022
85586,A95Hbf,KLO,86368,Delayed,11-24-2022
85587,bunMUM,AAH,86369,On Time,06-04-2022
85588,EuH0Ac,APO,86370,Delayed,1-19-2022
85589,d8hqEK,TKE,86371,Delayed,1-26-2022
85590,FTDPip,AGO,86372,Cancelled,03-11-2022
85591,ops3gL,VCS,86373,Cancelled,3-20-2022
85592,oXTott,GEL,86374,Delayed,1-19-2022
85593,dp8JHc,SHB,86375,Delayed,1-15-2022
85594,vg89VO,CHK,86376,On Time,6-25-2022
